area,quartos,banheiros,vagas,valor_total
179,3,3,0,3685
164,3,2,2,2425
140,3,4,2,4449
170,3,1,1,3212
197,3,3,2,4457
135,3,2,1,3706
126,3,3,2,5349
107,3,2,2,3201
160,3,3,2,2826
129,3,4,3,4616
76,3,2,2,2934
73,3,2,2,3294
73,3,2,2,3418
175,3,2,2,3678
101,3,2,2,3410
290,3,3,1,5372
120,3,3,3,4653
106,3,2,2,4087
123,3,2,2,3732
67,3,2,2,2883
127,3,2,2,2470
125,3,1,2,4120
106,3,3,1,3369
95,3,2,1,3661
113,3,1,0,3363
87,3,2,2,3807
120,3,2,1,3603
80,3,2,1,2250
150,3,2,0,4533
107,3,2,2,4105
82,3,2,2,3702
140,3,3,2,6033
100,3,1,1,2095
110,3,2,1,3461
90,3,3,2,4112
110,3,2,1,3733
90,3,2,0,3646
106,3,3,2,3053
104,3,2,1,3648
163,3,3,3,4532
104,3,2,1,3744
110,3,1,0,3680
84,3,2,1,2810
105,3,2,3,4091
129,3,2,2,4755
80,3,3,0,2533
180,3,2,2,2217
142,3,4,3,10040
85,3,2,2,4040
105,3,2,2,3653
116,3,3,2,3320
126,3,1,1,3495
79,3,2,2,4147
130,3,3,1,3561
118,3,2,0,4405
90,3,2,2,3633
68,3,2,1,2875
80,3,2,1,3488
170,3,2,2,3851
70,3,2,0,2632
90,3,2,1,5100
200,3,3,2,3078
100,3,2,3,2234
105,3,3,1,3764
143,3,2,3,3384
148,3,3,2,2922
80,3,2,2,2940
130,3,2,1,4983
80,3,2,2,3466
92,3,2,2,2582
110,3,2,1,3199
211,3,3,3,3698
90,3,2,2,3962
100,3,1,0,2584
86,3,2,1,4230
70,3,2,1,2975
79,3,2,2,2934
100,3,1,0,3498
90,3,3,2,3951
90,3,2,0,4046
74,3,2,2,2794
80,3,2,2,3060
252,3,4,1,2949
112,3,2,2,4131
75,3,3,0,3354
94,3,1,1,3506
156,3,3,5,4034
227,3,4,1,4192
135,3,2,2,3710
95,3,2,1,4239
115,3,2,1,3919
123,3,2,1,3141
190,3,4,3,5375
168,3,3,3,4662
120,3,3,3,3602
161,3,3,2,4703
150,3,2,5,2595
100,3,3,2,3997
80,3,2,2,3549
82,3,1,0,3245
140,3,3,2,2335
140,3,2,2,4354
158,3,4,2,4288
105,3,2,2,3159
200,3,2,6,2511
90,3,1,0,3253
80,3,1,0,3952
165,3,3,3,5162
130,3,3,1,4505
100,3,2,1,3756
132,3,3,2,5425
125,3,2,0,4781
95,3,2,2,3140
115,3,2,2,3957
111,3,4,3,5939
68,3,2,2,3361
125,3,1,0,3527
135,3,3,2,4032
225,3,2,2,2544
200,3,3,1,2229
80,3,2,2,3135
95,3,2,0,2460
165,3,3,2,3979
250,3,2,1,5235
210,3,4,3,5360
170,3,3,3,5054
75,3,2,2,3633
150,3,3,3,5376
58,3,1,1,3313
130,3,3,3,4615
120,3,2,2,6556
81,3,1,1,3878
90,3,2,1,3961
109,3,2,1,3333
70,3,2,1,3703
135,3,3,2,5332
78,3,3,2,3592
135,3,2,3,5412
136,3,2,2,4634
124,3,3,2,4266
90,3,2,2,4020
170,3,5,3,5186
140,3,3,2,4428
167,3,3,3,4878
80,3,2,0,3898
92,3,2,2,3015
95,3,2,0,2386
120,3,3,3,3870
193,3,2,2,4533
100,3,3,2,4420
130,3,2,1,4323
160,3,2,2,2211
136,3,4,3,4826
125,3,3,1,3690
89,3,2,0,4024
136,3,3,2,3200
84,3,2,2,4476
93,3,1,0,3223
180,3,3,2,4785
130,3,2,0,2185
100,3,2,2,3516
220,3,2,2,3395
70,3,2,1,3035
125,3,3,3,2602
60,3,2,1,2467
265,3,3,2,2577
78,3,1,1,3837
110,3,2,1,4346
130,3,2,1,4437
100,3,3,1,2437
100,3,2,2,3278
70,3,2,1,4162
115,3,3,3,2508
95,3,2,2,2958
122,3,3,2,3286
160,3,2,1,3907
77,3,3,2,2730
90,3,1,0,3316
82,3,2,1,3296
120,3,3,1,3922
70,3,2,2,3731
88,3,3,2,3827
120,3,2,2,2957
167,3,4,2,6553
131,3,2,1,3762
115,3,2,2,4493
100,3,2,1,3957
75,3,2,1,3466
160,3,2,2,4852
131,3,2,3,3724
80,3,2,0,4065
294,3,6,3,2949
130,3,2,1,4737
98,3,3,2,5371
145,3,4,3,4646
115,3,2,1,3687
90,3,3,1,2948
142,3,2,1,4884
67,3,1,1,3679
99,3,3,1,3304
230,3,3,2,2827
130,3,2,1,4457
67,3,2,0,4128
115,3,2,2,5237
133,3,2,0,3846
150,3,2,2,2538
150,3,2,1,2597
306,3,2,2,2960
103,3,3,2,3292
180,3,1,0,2872
113,3,2,2,5122
116,3,2,1,3505
168,3,2,2,2690
160,3,3,1,4305
140,3,2,0,3482
98,3,2,2,3388
132,3,4,3,5675
150,3,2,0,2688
187,3,3,2,4630
198,3,4,2,2797
200,3,2,3,3438
200,3,4,4,5477
150,3,2,3,2538
85,3,2,2,2713
75,3,1,1,2508
162,3,3,2,3343
180,3,1,1,2722
180,3,3,1,5407
130,3,2,1,2959
137,3,3,1,4332
150,3,2,2,2538
132,3,2,1,4510
100,3,3,3,2784
160,3,3,2,2730
115,3,2,1,4455
180,3,3,2,3338
100,3,2,0,4447
120,3,2,0,2622
240,3,3,2,2563
160,3,4,4,2830
114,3,1,0,2759
150,3,2,0,3781
96,3,2,1,4442
90,3,1,1,4089
97,3,2,2,4072
85,3,2,2,3714
180,3,3,0,2779
230,3,4,0,5439
230,3,4,3,5595
98,3,2,0,4115
72,3,2,2,3900
120,3,3,2,4289
129,3,4,2,5439
100,3,1,1,3240
140,3,2,1,4076
136,3,1,0,5039
125,3,2,1,4453
120,3,3,2,2484
95,3,1,0,3707
209,3,3,2,3419
165,3,2,4,3281
96,3,2,1,4442
72,3,2,1,3849
300,3,2,0,6718
200,3,2,2,4665
131,3,2,2,4973
65,3,2,2,3285
145,3,2,2,5419
80,3,1,1,4132
100,3,1,1,4481
77,3,1,1,4472
150,3,3,0,2599
86,3,3,0,4239
90,3,2,0,3520
147,3,1,1,3305
74,3,2,1,4034
87,3,3,2,4222
150,3,1,2,4339
160,3,2,1,5110
70,3,1,1,3839
140,3,4,2,4573
100,3,2,1,5098
363,3,5,4,8263
170,3,3,3,6504
360,3,5,6,15420
61,3,2,1,3706
120,3,4,2,5209
113,3,2,1,4089
125,3,3,2,5239
138,3,3,2,4099
110,3,1,1,4069
163,3,4,3,6761
108,3,2,2,4212
158,3,3,2,4664
320,3,2,5,3559
280,3,2,0,5756
113,3,2,1,4089
121,3,2,2,3544
180,3,3,2,4757
96,3,2,2,4189
150,3,5,2,5017
140,3,4,3,3872
150,3,2,1,3744
101,3,4,2,4800
135,3,2,1,5468
110,3,2,3,3040
140,3,2,0,3242
86,3,2,2,4143
114,3,3,0,2961
86,3,1,1,3650
102,3,2,0,4420
160,3,2,1,4890
92,3,2,2,4273
80,3,2,1,3381
120,3,1,1,4123
129,3,2,1,4624
140,3,2,2,2685
180,3,3,2,3615
180,3,3,2,3390
125,3,2,0,4582
155,3,3,2,2923
100,3,3,2,4545
103,3,1,3,2910
95,3,3,2,4211
90,3,2,1,4941
200,3,3,5,2910
96,3,2,2,4295
96,3,2,2,4230
78,3,2,1,3366
300,3,2,4,2991
117,3,3,2,2757
138,3,3,2,2882
110,3,2,0,2541
233,3,1,1,2980
70,3,1,2,4263
300,3,2,2,2765
115,3,3,1,4624
110,3,2,2,3241
200,3,3,1,5158
65,3,2,0,4486
137,3,2,3,3491
270,3,3,4,8208
132,3,4,2,4963
200,3,3,4,5901
106,3,2,1,4481
136,3,3,2,5446
138,3,3,2,2882
144,3,2,1,4500
126,3,4,3,6320
101,3,2,2,4657
90,3,2,1,4706
102,3,2,1,4121
230,3,3,4,6291
78,3,1,2,4641
107,3,2,0,4972
85,3,2,2,4042
100,3,3,1,4221
129,3,2,1,4664
190,3,3,2,5394
148,3,2,3,5701
143,3,3,2,5192
223,3,5,2,5032
135,3,2,1,4989
130,3,2,1,5080
70,3,2,1,4070
198,3,2,2,5026
85,3,2,2,4358
250,3,4,4,6394
160,3,4,3,3287
196,3,4,2,6101
112,3,3,2,5000
100,3,3,3,4759
127,3,2,1,5522
92,3,2,2,4620
107,3,2,2,5148
170,3,3,2,2892
210,3,2,2,3322
100,3,3,2,4789
125,3,3,2,6042
270,3,2,2,2605
83,3,2,1,4227
63,3,2,1,3792
120,3,2,1,4847
105,3,2,1,5307
192,3,3,2,2792
65,3,2,1,3992
102,3,2,1,4382
130,3,2,2,5187
115,3,3,3,4069
140,3,2,0,4887
128,3,2,1,5289
120,3,3,2,2917
160,3,2,2,4043
185,3,3,2,5322
126,3,2,1,5491
95,3,2,2,3886
100,3,2,0,4342
125,3,3,2,2881
103,3,2,0,4491
105,3,2,2,3520
130,3,3,1,4083
50,3,2,2,3023
134,3,2,2,4170
110,3,3,2,2920
108,3,3,2,3052
120,3,2,1,5269
127,3,2,2,3763
288,3,3,3,7695
160,3,3,1,5472
86,3,2,1,4871
216,3,3,3,2527
220,3,3,3,3093
300,3,2,3,2531
220,3,1,4,3177
200,3,3,2,3029
220,3,4,4,8012
119,3,3,1,5122
120,3,1,0,4831
181,3,3,2,4029
210,3,2,3,2903
110,3,2,0,3328
219,3,2,2,3094
105,3,2,2,5415
120,3,3,2,4011
120,3,2,2,3874
140,3,2,2,3980
120,3,3,2,5378
103,3,1,3,4592
145,3,4,0,3319
136,3,3,2,4297
123,3,3,2,5305
113,3,4,3,4677
93,3,2,1,5168
200,3,4,2,4044
100,3,1,0,5027
180,3,4,3,5294
102,3,2,1,4078
129,3,2,3,5445
96,3,2,2,4332
98,3,2,0,4713
150,3,4,2,4644
112,3,3,2,4278
200,3,2,2,3735
90,3,2,1,4719
148,3,2,3,4211
93,3,2,2,4653
76,3,2,2,4324
135,3,2,1,3124
120,3,3,2,3319
247,3,4,5,4428
200,3,2,3,3278
130,3,2,2,4345
350,3,5,4,9285
168,3,3,5,5404
120,3,3,2,4854
100,3,2,2,5924
100,3,2,2,5162
89,3,3,0,4669
220,3,3,4,4905
270,3,4,0,3710
95,3,2,2,4422
85,3,3,0,3167
130,3,3,2,5087
113,3,2,2,3057
96,3,1,1,4907
102,3,3,0,5249
175,3,3,3,5398
87,3,2,0,4623
110,3,2,2,4929
220,3,4,4,6095
90,3,3,2,4442
360,3,4,4,3009
170,3,5,3,6258
165,3,4,3,6622
100,3,3,3,4962
134,3,3,2,4835
160,3,3,3,5458
119,3,2,1,4803
118,3,3,2,5279
180,3,4,3,5210
400,3,5,4,8794
130,3,2,2,5229
159,3,2,1,6090
240,3,4,2,3296
94,3,2,2,5093
200,3,4,0,8098
110,3,2,1,5078
100,3,2,3,2846
100,3,2,1,5655
130,3,1,1,4730
168,3,4,5,5446
147,3,2,2,5373
111,3,2,2,4971
130,3,5,2,5035
220,3,2,2,5661
120,3,2,1,5256
104,3,1,0,4525
128,3,3,1,4738
120,3,2,1,3541
120,3,2,8,3432
90,3,2,1,5396
130,3,2,2,3046
145,3,2,2,3174
150,3,2,1,5556
250,3,4,2,3279
85,3,2,1,4752
108,3,2,2,4138
80,3,1,1,2984
150,3,2,3,3421
200,3,1,2,3046
100,3,2,0,3218
87,3,2,1,4930
180,3,3,1,3163
165,3,2,3,6020
140,3,2,1,4566
105,3,2,1,4836
100,3,2,0,3960
254,3,4,2,3297
96,3,3,0,4118
180,3,2,1,3209
99,3,2,1,4818
150,3,3,2,6245
95,3,1,1,5210
165,3,2,0,3175
88,3,2,1,5372
255,3,2,4,3096
210,3,3,0,3396
103,3,1,0,4846
217,3,1,1,3246
125,3,2,2,3196
98,3,2,0,4582
136,3,2,1,8114
160,3,2,3,4184
95,3,1,0,4978
92,3,2,3,4689
130,3,3,2,3277
87,3,2,2,4372
120,3,2,2,3268
90,3,2,2,4522
164,3,2,1,5174
140,3,2,1,5622
96,3,3,2,5088
124,3,3,3,5986
128,3,3,2,4564
70,3,2,1,4872
150,3,3,2,6491
94,3,2,1,4477
119,3,4,3,4557
147,3,3,3,2728
83,3,3,2,4753
220,3,2,2,2700
140,3,2,2,5394
260,3,4,3,5440
114,3,2,2,4639
350,3,4,4,6047
208,3,2,4,3328
114,3,2,2,4828
110,3,3,0,3773
123,3,2,1,6785
165,3,2,3,5993
117,3,1,1,4051
294,3,4,4,6023
119,3,3,1,4723
120,3,3,2,4388
93,3,3,2,5387
110,3,3,0,3773
120,3,2,0,5379
115,3,3,1,3948
100,3,1,0,5244
90,3,3,1,5246
109,3,3,1,6149
84,3,2,2,4199
85,3,2,2,4391
83,3,3,2,4296
250,3,3,3,3259
162,3,4,0,3516
116,3,2,2,6251
110,3,3,2,3897
123,3,1,1,6197
132,3,2,2,4566
128,3,3,2,7054
200,3,4,2,3591
122,3,2,1,4992
110,3,3,2,3897
155,3,2,1,6078
110,3,4,3,5762
208,3,4,3,6849
136,3,2,1,6749
96,3,2,2,4147
140,3,2,2,3474
113,3,3,2,4853
100,3,2,1,5329
140,3,3,0,5908
300,3,2,2,4676
200,3,3,1,7883
180,3,4,4,3529
112,3,2,1,4807
210,3,5,3,5749
240,3,3,3,8933
110,3,3,2,3897
89,3,3,2,4964
157,3,3,2,5851
141,3,3,1,6019
110,3,3,2,4865
250,3,3,0,3299
160,3,2,3,4419
210,3,3,4,3620
100,3,2,1,3850
140,3,3,1,6509
150,3,3,2,3485
180,3,2,2,3508
139,3,2,2,5845
175,3,3,2,4355
200,3,3,3,3606
180,3,4,5,3616
91,3,2,2,3990
158,3,3,2,4906
187,3,3,2,2953
160,3,2,2,5371
130,3,4,4,4920
84,3,3,1,5639
206,3,2,3,6277
100,3,1,0,4875
112,3,2,3,3382
116,3,2,2,4320
360,3,1,4,3267
104,3,2,1,4655
202,3,2,2,3222
75,3,2,1,4950
174,3,1,1,3586
120,3,2,2,7315
117,3,2,1,4373
130,3,2,2,3458
270,3,2,1,6304
220,3,4,2,6700
105,3,2,2,5274
230,3,2,1,3394
252,3,3,4,3609
412,3,5,6,6462
160,3,3,2,5670
113,3,4,2,6242
120,3,2,2,5029
140,3,4,3,5640
300,3,4,3,7051
218,3,3,3,7126
190,3,2,1,5751
215,3,2,0,5334
170,3,4,0,7051
163,3,2,1,5235
199,3,4,5,8351
132,3,2,2,6101
87,3,2,2,5051
140,3,4,2,5823
130,3,3,2,5483
150,3,3,2,6136
180,3,2,2,6656
180,3,2,1,5569
215,3,4,4,6466
120,3,4,2,6637
126,3,4,1,6340
151,3,3,3,6551
126,3,4,3,6632
200,3,3,2,7821
151,3,3,3,6243
190,3,3,2,7418
273,3,2,5,3621
180,3,3,2,5760
102,3,3,2,5291
150,3,3,2,6768
215,3,1,1,5391
150,3,3,2,5843
250,3,4,4,7681
111,3,4,2,4731
104,3,3,2,5801
127,3,2,2,6056
210,3,2,0,6693
240,3,1,2,7588
263,3,3,0,3732
120,3,4,2,3838
270,3,2,1,7052
150,3,3,2,3777
165,3,1,3,3836
209,3,3,2,4544
150,3,4,2,3452
150,3,3,1,6786
113,3,1,0,5937
100,3,3,2,5299
280,3,3,3,7542
185,3,4,2,3190
215,3,2,0,5490
78,3,2,2,4441
214,3,3,2,6552
90,3,1,2,5702
100,3,3,1,4336
130,3,2,2,3751
189,3,3,0,6477
240,3,2,3,3845
187,3,2,3,4246
117,3,2,1,5297
279,3,3,8,3735
160,3,2,4,3553
135,3,2,1,6520
102,3,2,5,3131
120,3,1,2,3670
210,3,2,2,3654
170,3,3,4,3775
200,3,2,4,4053
208,3,4,3,4019
265,3,4,3,3993
178,3,2,1,3683
120,3,1,4,3787
160,3,2,2,3803
168,3,2,4,4470
170,3,3,3,3762
200,3,3,2,3845
250,3,2,2,3803
180,3,2,0,3612
160,3,2,2,3685
280,3,3,5,3555
200,3,2,4,3553
300,3,3,3,3803
120,3,1,4,3813
160,3,1,0,7077
180,3,3,0,3433
138,3,1,0,3998
215,3,4,2,5853
140,3,1,1,5343
280,3,3,2,3803
268,3,4,4,4852
194,3,2,3,3628
120,3,2,1,5883
202,3,2,4,4161
120,3,3,2,3675
169,3,2,4,3362
150,3,2,4,3739
130,3,4,3,7106
136,3,3,3,6054
136,3,3,3,6054
184,3,1,2,4464
135,3,3,2,6538
220,3,4,4,6602
85,3,2,1,5549
102,3,2,2,5754
230,3,4,3,8131
180,3,3,2,8029
178,3,2,3,5471
200,3,6,4,6652
92,3,3,1,5075
135,3,2,2,6633
130,3,3,1,5901
140,3,3,3,6669
100,3,2,1,5725
273,3,3,1,6962
140,3,4,2,3145
77,3,1,0,5687
160,3,2,1,6355
140,3,2,3,5361
135,3,3,1,6205
180,3,4,3,8461
95,3,2,1,5753
140,3,2,1,5905
200,3,2,3,3906
174,3,1,2,3939
115,3,1,2,5600
150,3,1,2,3989
100,3,4,4,3815
400,3,3,4,3705
180,3,3,4,3940
234,3,5,4,4136
110,3,2,1,6056
110,3,3,2,4404
288,3,2,2,4213
225,3,3,2,5148
190,3,2,1,3756
210,3,3,3,4898
250,3,3,2,4215
200,3,5,3,6503
103,3,2,1,5526
300,3,3,4,4707
167,3,3,2,4067
280,3,4,1,3857
100,3,3,2,5856
150,3,3,2,3721
129,3,3,0,5881
250,3,4,3,4031
80,3,3,2,5349
182,3,3,2,3369
104,3,3,2,5357
120,3,4,3,6086
121,3,3,2,4062
142,3,4,2,6033
157,3,2,0,6230
345,3,3,0,3708
130,3,2,1,6042
130,3,2,1,6159
242,3,4,2,7710
221,3,2,2,6738
200,3,2,1,6683
107,3,3,2,6575
100,3,2,1,5663
161,3,3,3,6498
108,3,2,2,7000
130,3,2,0,6518
150,3,3,1,7271
130,3,2,1,6058
140,3,3,2,4058
400,3,3,0,3700
103,3,2,1,6584
246,3,4,3,8552
140,3,2,1,3883
95,3,2,2,5883
161,3,1,2,3993
157,3,3,1,6230
110,3,2,1,5558
120,3,2,2,5518
130,3,2,1,5758
160,3,3,1,6642
160,3,2,1,6997
120,3,2,4,6321
130,3,1,2,3988
197,3,4,1,7682
120,3,2,1,6077
160,3,3,1,7808
157,3,2,0,6185
143,3,2,3,6283
76,3,2,2,5517
110,3,2,1,5508
150,3,1,3,4308
300,3,3,4,3989
190,3,2,1,6888
310,3,4,3,7858
120,3,2,1,6883
180,3,2,1,7958
280,3,3,4,8172
240,3,3,2,4050
109,3,2,2,6175
120,3,1,0,5592
300,3,3,4,4309
110,3,3,3,6163
157,3,2,0,6230
253,3,3,4,8855
157,3,2,1,7607
145,3,3,0,5843
230,3,3,3,8292
190,3,3,3,8192
110,3,3,2,5659
135,3,3,4,4259
339,3,3,4,4292
100,3,2,4,4194
148,3,2,2,6416
125,3,2,1,5914
101,3,3,2,5769
106,3,2,2,4459
117,3,3,2,5478
120,3,2,2,7219
102,3,2,1,5234
90,3,3,1,6297
117,3,3,1,6479
87,3,3,2,5509
600,3,4,4,3545
196,3,5,3,13060
170,3,2,1,7044
112,3,2,2,5060
120,3,2,1,6335
200,3,2,3,4810
110,3,3,1,6178
230,3,4,3,9094
194,3,4,3,4131
150,3,2,0,4085
150,3,2,1,6033
230,3,4,2,7153
108,3,3,2,7054
62,3,2,1,6578
71,3,4,0,4061
118,3,2,1,6137
130,3,3,3,4207
240,3,4,4,4431
240,3,3,2,4353
270,3,4,4,8989
500,3,2,8,4693
123,3,3,0,4103
120,3,3,2,6611
124,3,3,2,4153
250,3,4,5,4561
111,3,3,2,4418
113,3,2,2,6411
120,3,4,1,4065
188,3,4,3,8411
314,3,4,3,4410
240,3,3,7,3810
200,3,3,3,8889
177,3,3,4,4391
228,3,4,3,6511
144,3,2,3,5089
115,3,3,2,6186
120,3,2,1,6867
180,3,2,1,7239
90,3,2,2,4662
150,3,3,1,5974
320,3,3,2,8982
190,3,2,1,4246
100,3,3,2,5162
238,3,3,3,5109
240,3,4,3,9613
350,3,4,4,3730
110,3,2,0,6323
157,3,3,4,6988
182,3,5,3,9438
134,3,5,2,6115
125,3,4,1,6063
156,3,3,3,7480
117,3,4,1,5397
350,3,2,6,4036
107,3,3,2,5783
94,3,3,2,6689
170,3,2,2,7686
230,3,3,0,6873
250,3,3,6,4833
180,3,2,1,7023
111,3,3,3,6347
300,3,3,5,4731
126,3,1,2,4563
170,3,3,3,4503
150,3,4,1,4805
160,3,3,2,7634
156,3,4,3,6981
170,3,4,3,7014
160,3,3,2,4606
136,3,4,3,6581
250,3,4,0,9898
198,3,3,6,4514
130,3,2,2,7048
380,3,3,4,4564
180,3,3,1,6936
176,3,3,3,7556
240,3,4,4,7764
160,3,3,4,7456
255,3,4,4,6839
140,3,2,2,6106
128,3,4,2,7010
400,3,3,4,4474
93,3,2,2,6642
151,3,2,1,7380
326,3,3,4,5657
230,3,4,4,7164
150,3,2,2,7248
182,3,3,5,4514
210,3,4,0,4439
250,3,4,2,4456
210,3,2,2,8081
200,3,3,3,8237
103,3,2,1,4514
315,3,4,3,7119
125,3,3,3,8305
250,3,4,4,4264
260,3,3,3,8116
110,3,3,3,6812
100,3,3,3,4485
110,3,1,1,5810
200,3,4,3,8123
100,3,2,1,7748
240,3,3,0,4957
160,3,4,2,4574
172,3,3,3,7865
140,3,1,1,5676
320,3,3,4,6227
154,3,3,1,6882
289,3,2,1,8732
101,3,3,2,7605
190,3,2,2,6917
140,3,3,2,7332
170,3,1,1,13360
150,3,4,3,7319
100,3,2,0,6899
107,3,2,2,6882
330,3,3,2,8515
106,3,2,1,6837
94,3,3,2,7498
120,3,2,0,6214
133,3,2,2,4620
240,3,4,3,9478
140,3,2,1,7299
110,3,1,2,6782
96,3,3,2,6409
200,3,2,5,4270
220,3,4,3,8966
300,3,4,7,4956
280,3,4,3,7233
176,3,5,3,7058
235,3,3,1,8376
170,3,2,3,4246
470,3,3,4,4112
300,3,2,2,4250
240,3,3,2,4801
444,3,6,4,8525
179,3,2,2,3833
190,3,2,1,7383
313,3,3,4,5366
115,3,2,2,5996
129,3,4,2,7000
152,3,3,1,6657
101,3,2,2,6838
490,3,3,3,5717
2000,3,3,2,8267
260,3,4,4,4568
300,3,3,5,3982
200,3,3,8,5057
150,3,1,2,9268
160,3,3,2,4777
310,3,2,0,8363
248,3,4,3,11210
150,3,2,1,4678
300,3,4,1,5110
230,3,2,3,4935
287,3,3,4,6345
300,3,5,4,4892
220,3,4,2,4765
108,3,2,1,6860
120,3,2,1,6685
240,3,3,2,4818
250,3,3,3,4718
180,3,4,4,5695
109,3,2,1,6818
188,3,4,2,4518
200,3,3,0,4639
250,3,4,4,4902
190,3,3,4,4569
212,3,5,4,4662
230,3,2,2,4968
186,3,3,2,7259
149,3,3,2,7469
142,3,4,3,7909
192,3,2,1,4919
290,3,3,1,7822
120,3,2,2,7503
142,3,2,2,8193
250,3,3,2,7083
180,3,2,1,7085
125,3,3,1,7417
150,3,3,3,5004
90,3,4,2,7036
240,3,3,4,10000
137,3,3,1,7120
140,3,2,2,7793
100,3,3,2,7070
130,3,2,1,8179
200,3,4,3,9662
150,3,2,1,7091
167,3,3,2,7177
158,3,3,2,8094
137,3,3,1,7073
237,3,5,3,8687
248,3,4,4,9810
280,3,4,4,10660
110,3,2,2,6701
168,3,4,2,7435
180,3,2,2,8154
550,3,4,8,5050
220,3,4,3,4796
93,3,3,0,7158
156,3,2,1,7337
150,3,3,0,6240
98,3,5,1,6330
120,3,2,2,7002
130,3,4,2,6870
250,3,3,3,4670
108,3,2,2,7396
180,3,4,4,4773
110,3,2,2,6956
150,3,3,2,4986
196,3,4,1,7571
300,3,3,8,5146
160,3,2,1,4771
120,3,2,2,7771
200,3,4,4,8331
210,3,2,3,4771
262,3,5,3,8726
125,3,2,0,6764
160,3,3,2,4963
308,3,3,4,5444
140,3,2,2,8017
120,3,3,0,6338
144,3,2,0,7676
108,3,2,2,7146
272,3,4,3,4248
120,3,4,3,7581
160,3,2,2,4491
280,3,3,2,9414
400,3,6,3,5669
130,3,3,1,6139
240,3,3,1,4464
140,3,2,2,4214
110,3,3,2,4923
267,3,6,6,5343
170,3,3,2,5257
348,3,3,3,5323
271,3,2,2,5519
190,3,2,2,7965
105,3,2,0,6673
165,3,4,6,4973
218,3,5,2,6592
220,3,4,2,4873
215,3,3,4,5148
145,3,3,2,7212
140,3,3,2,4999
240,3,4,3,8799
189,3,3,1,8388
122,3,2,1,7919
120,3,3,3,5874
315,3,5,4,11860
325,3,5,0,12210
160,3,3,3,4924
220,3,4,3,9664
92,3,2,0,6986
145,3,3,1,7474
240,3,5,6,5074
300,3,5,3,11100
138,3,3,2,7461
140,3,2,2,8153
200,3,4,4,9495
230,3,3,1,8043
200,3,3,1,7926
214,3,3,2,8218
95,3,2,2,7505
102,3,4,3,8334
150,3,4,0,7650
320,3,4,1,8367
222,3,2,2,6278
180,3,2,3,5425
145,3,2,1,8775
230,3,4,2,9317
300,3,3,5,5660
190,3,4,4,5351
160,3,1,2,5301
450,3,3,8,5491
200,3,2,2,5243
144,3,3,2,5185
340,3,5,5,4887
127,3,2,2,5326
160,3,3,0,5576
170,3,3,2,5318
170,3,2,3,5076
180,3,3,3,5311
200,3,3,0,5276
190,3,4,3,11040
220,3,2,1,5576
215,3,4,2,5394
120,3,2,2,5326
145,3,4,3,8027
220,3,4,3,9094
89,3,2,2,7161
260,3,5,4,9772
250,3,4,3,8776
190,3,4,2,7889
255,3,4,2,9177
280,3,4,2,11140
140,3,3,2,8977
197,3,3,2,11650
149,3,4,3,7927
248,3,4,3,9019
180,3,3,1,8156
136,3,3,3,8647
200,3,4,1,8652
103,3,3,0,7927
100,3,2,0,7186
150,3,2,1,7961
165,3,3,2,8242
146,3,4,3,8761
142,3,4,3,7777
200,3,3,2,8702
224,3,4,2,10060
189,3,4,3,8444
97,3,1,1,7042
367,3,5,3,10980
146,3,4,4,8218
284,3,5,6,6144
129,3,5,0,7838
300,3,5,4,14640
118,3,2,1,7899
130,3,2,2,5360
250,3,4,3,9711
205,3,4,4,8427
140,3,2,1,6886
139,3,2,2,8665
280,3,5,2,6587
127,3,2,1,7799
98,3,2,1,7696
101,3,4,2,7614
320,3,2,0,8670
150,3,3,0,7395
200,3,3,3,5088
136,3,4,3,8116
310,3,2,0,9173
70,3,3,0,7390
130,3,2,2,11680
213,3,5,5,10080
138,3,2,3,5510
355,3,4,8,9886
130,3,2,1,7771
190,3,3,1,8989
115,3,2,1,7686
120,3,4,3,8883
285,3,2,0,7572
100,3,3,2,7851
220,3,3,2,8347
153,3,4,3,8914
164,3,3,1,8886
117,3,2,2,7312
102,3,2,2,6956
100,3,3,0,7379
210,3,4,4,9071
266,3,3,4,12680
300,3,3,2,5772
360,3,3,4,5536
1000,3,4,2,5447
220,3,2,2,10280
480,3,6,4,6766
240,3,4,5,11080
180,3,2,1,5941
217,3,4,3,9467
600,3,3,4,5967
500,3,3,7,5667
154,3,3,1,8283
200,3,3,2,9000
210,3,3,0,6317
192,3,3,3,9003
270,3,4,2,9573
240,3,2,0,8744
276,3,3,4,11830
180,3,3,4,9242
41,3,2,1,6583
210,3,3,4,11080
213,3,3,2,10260
250,3,3,1,8875
326,3,4,4,11000
230,3,4,4,9533
80,3,1,4,5583
390,3,3,2,9383
350,3,4,5,6675
400,3,2,3,6667
300,3,3,8,5869
350,3,5,5,6258
130,3,2,2,8231
100,3,2,1,7475
230,3,4,4,5783
163,3,3,0,8483
197,3,4,3,10150
223,3,4,3,8605
300,3,3,4,11800
240,3,4,3,8473
380,3,5,4,6783
124,3,2,3,8434
205,3,3,3,6184
284,3,2,2,9568
320,3,6,3,9474
170,3,2,0,5889
130,3,2,2,9249
180,3,3,1,9001
160,3,2,0,7969
154,3,1,3,8015
256,3,3,2,8102
380,3,2,2,11240
139,3,5,3,8107
100,3,2,1,8135
150,3,2,1,8984
200,3,4,3,9254
190,3,2,1,9983
136,3,2,2,8887
250,3,5,3,10390
320,3,4,3,10290
